window_id,id,window_start,window_end,target_date,target_distance_km,target_distance_label,target_seconds,target_time,window_days,activity_days,rest_days
099c2300-5d3f-4841-b843-977c94ac91ab_2017-09-23_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-08-27,2017-09-23,2017-09-23,15.0,15.0 km,4060.0,01:07:40,28,11,17
099c2300-5d3f-4841-b843-977c94ac91ab_2017-09-23_21.1,099c2300-5d3f-4841-b843-977c94ac91ab,2017-08-27,2017-09-23,2017-09-23,21.1,21.1 km,5770.184210526316,01:36:10,28,11,17
099c2300-5d3f-4841-b843-977c94ac91ab_2017-09-28_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-01,2017-09-28,2017-09-28,5.0,5.0 km,2012.8522167487683,33:33,28,11,17
099c2300-5d3f-4841-b843-977c94ac91ab_2017-09-28_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-01,2017-09-28,2017-09-28,10.0,10.0 km,3906.4565217391305,01:05:06,28,11,17
099c2300-5d3f-4841-b843-977c94ac91ab_2017-09-30_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-03,2017-09-30,2017-09-30,5.0,5.0 km,1983.5149253731345,33:04,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-01_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-04,2017-10-01,2017-10-01,5.0,5.0 km,4504.661971830986,01:15:05,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-01_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-04,2017-10-01,2017-10-01,10.0,10.0 km,5693.331683168317,01:34:53,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-01_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-04,2017-10-01,2017-10-01,15.0,15.0 km,7051.888888888889,01:57:32,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-04_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-07,2017-10-04,2017-10-04,5.0,5.0 km,1355.5857605177994,22:36,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-06_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-09,2017-10-06,2017-10-06,5.0,5.0 km,1793.8396226415093,29:54,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-06_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-09,2017-10-06,2017-10-06,10.0,10.0 km,3183.6791443850266,53:04,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-09_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-12,2017-10-09,2017-10-09,5.0,5.0 km,1591.8629032258063,26:32,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-09_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-12,2017-10-09,2017-10-09,10.0,10.0 km,2951.587912087912,49:12,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-09_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-12,2017-10-09,2017-10-09,15.0,15.0 km,4319.0,01:11:59,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-09_21.1,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-12,2017-10-09,2017-10-09,21.1,21.1 km,6137.891891891893,01:42:18,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-10_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-13,2017-10-10,2017-10-10,5.0,5.0 km,2514.91643454039,41:55,28,14,14
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-10_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-13,2017-10-10,2017-10-10,10.0,10.0 km,3902.829351535836,01:05:03,28,14,14
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-10_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-13,2017-10-10,2017-10-10,15.0,15.0 km,5599.242424242424,01:33:19,28,14,14
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-11_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-14,2017-10-11,2017-10-11,5.0,5.0 km,1244.1572481572482,20:44,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-11_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-14,2017-10-11,2017-10-11,10.0,10.0 km,2552.8009950248756,42:33,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-13_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-16,2017-10-13,2017-10-13,5.0,5.0 km,1753.6962025316457,29:14,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-13_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-16,2017-10-13,2017-10-13,10.0,10.0 km,3066.3403693931396,51:06,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-15_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-18,2017-10-15,2017-10-15,5.0,5.0 km,1328.627078384798,22:09,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-15_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-18,2017-10-15,2017-10-15,10.0,10.0 km,2659.207317073171,44:19,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-15_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-18,2017-10-15,2017-10-15,15.0,15.0 km,3927.1470588235297,01:05:27,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-15_21.1,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-18,2017-10-15,2017-10-15,21.1,21.1 km,5385.088888888889,01:29:45,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-16_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-19,2017-10-16,2017-10-16,5.0,5.0 km,1732.4802431610942,28:52,28,16,12
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-16_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-19,2017-10-16,2017-10-16,10.0,10.0 km,3256.6686746987953,54:17,28,16,12
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-17_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-20,2017-10-17,2017-10-17,5.0,5.0 km,2044.4222222222222,34:04,28,16,12
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-17_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-20,2017-10-17,2017-10-17,10.0,10.0 km,3721.223300970874,01:02:01,28,16,12
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-18_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-21,2017-10-18,2017-10-18,5.0,5.0 km,2058.2267441860463,34:18,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-19_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-22,2017-10-19,2017-10-19,5.0,5.0 km,1430.467741935484,23:50,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-19_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-22,2017-10-19,2017-10-19,10.0,10.0 km,2735.5989304812833,45:36,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-19_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-22,2017-10-19,2017-10-19,15.0,15.0 km,4189.333333333334,01:09:49,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-20_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-23,2017-10-20,2017-10-20,5.0,5.0 km,1757.455497382199,29:17,28,18,10
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-20_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-23,2017-10-20,2017-10-20,10.0,10.0 km,3647.379474940334,01:00:47,28,18,10
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-21_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-24,2017-10-21,2017-10-21,5.0,5.0 km,1771.6633663366335,29:32,28,18,10
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-23_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-26,2017-10-23,2017-10-23,5.0,5.0 km,2054.0753880266075,34:14,28,19,9
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-24_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-27,2017-10-24,2017-10-24,5.0,5.0 km,1645.3917525773197,27:25,28,20,8
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-24_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-27,2017-10-24,2017-10-24,10.0,10.0 km,3645.2019950124686,01:00:45,28,20,8
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-24_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-27,2017-10-24,2017-10-24,15.0,15.0 km,4952.611111111111,01:22:33,28,20,8
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-25_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-28,2017-10-25,2017-10-25,5.0,5.0 km,1898.3466042154566,31:38,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-26_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-29,2017-10-26,2017-10-26,5.0,5.0 km,1849.7505827505827,30:50,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-26_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-29,2017-10-26,2017-10-26,10.0,10.0 km,3106.6064814814818,51:47,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-27_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-30,2017-10-27,2017-10-27,5.0,5.0 km,1709.2364672364672,28:29,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-27_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-30,2017-10-27,2017-10-27,10.0,10.0 km,3897.368131868132,01:04:57,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-27_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-09-30,2017-10-27,2017-10-27,15.0,15.0 km,6219.416666666667,01:43:39,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-29_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-02,2017-10-29,2017-10-29,5.0,5.0 km,2994.3636363636365,49:54,28,20,8
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-30_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-03,2017-10-30,2017-10-30,5.0,5.0 km,2670.7366548042705,44:31,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-10-31_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-04,2017-10-31,2017-10-31,5.0,5.0 km,2628.0620689655175,43:48,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-02_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-06,2017-11-02,2017-11-02,5.0,5.0 km,1961.2109533468558,32:41,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-02_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-06,2017-11-02,2017-11-02,10.0,10.0 km,4029.780564263323,01:07:10,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-03_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-07,2017-11-03,2017-11-03,5.0,5.0 km,2581.0803571428573,43:01,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-05_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-09,2017-11-05,2017-11-05,5.0,5.0 km,1261.841359773371,21:02,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-05_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-09,2017-11-05,2017-11-05,10.0,10.0 km,2561.5824634655532,42:42,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-06_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-10,2017-11-06,2017-11-06,5.0,5.0 km,1655.426380368098,27:35,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-06_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-10,2017-11-06,2017-11-06,10.0,10.0 km,3233.4568690095844,53:53,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-07_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-11,2017-11-07,2017-11-07,5.0,5.0 km,1726.0577777777778,28:46,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-08_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-12,2017-11-08,2017-11-08,5.0,5.0 km,2100.7844311377244,35:01,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-08_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-12,2017-11-08,2017-11-08,10.0,10.0 km,3822.5049504950493,01:03:43,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-09_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-13,2017-11-09,2017-11-09,5.0,5.0 km,1674.6186440677966,27:55,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-09_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-13,2017-11-09,2017-11-09,10.0,10.0 km,3196.865591397849,53:17,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-09_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-13,2017-11-09,2017-11-09,15.0,15.0 km,5706.475409836065,01:35:06,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-10_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-14,2017-11-10,2017-11-10,5.0,5.0 km,2390.7696078431372,39:51,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-10_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-14,2017-11-10,2017-11-10,10.0,10.0 km,3596.397590361446,59:56,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-10_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-14,2017-11-10,2017-11-10,15.0,15.0 km,6136.650793650793,01:42:17,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-12_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-16,2017-11-12,2017-11-12,5.0,5.0 km,1820.9115853658536,30:21,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-12_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-16,2017-11-12,2017-11-12,10.0,10.0 km,3657.044117647059,01:00:57,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-12_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-16,2017-11-12,2017-11-12,15.0,15.0 km,5313.0,01:28:33,28,23,5
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-14_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-18,2017-11-14,2017-11-14,5.0,5.0 km,2015.2188841201717,33:35,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-15_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-19,2017-11-15,2017-11-15,5.0,5.0 km,2108.2380952380954,35:08,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-15_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-19,2017-11-15,2017-11-15,10.0,10.0 km,3849.808917197452,01:04:10,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-15_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-19,2017-11-15,2017-11-15,15.0,15.0 km,5738.689655172414,01:35:39,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-16_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-20,2017-11-16,2017-11-16,5.0,5.0 km,2322.613832853026,38:43,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-16_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-20,2017-11-16,2017-11-16,10.0,10.0 km,3894.4186046511627,01:04:54,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-16_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-20,2017-11-16,2017-11-16,15.0,15.0 km,6058.617647058823,01:40:59,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-17_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-21,2017-11-17,2017-11-17,5.0,5.0 km,2219.0,36:59,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-17_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-21,2017-11-17,2017-11-17,10.0,10.0 km,4329.686746987952,01:12:10,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-17_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-21,2017-11-17,2017-11-17,15.0,15.0 km,5931.0,01:38:51,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-19_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-23,2017-11-19,2017-11-19,5.0,5.0 km,2377.730303030303,39:38,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-19_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-23,2017-11-19,2017-11-19,10.0,10.0 km,4511.678284182305,01:15:12,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-19_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-23,2017-11-19,2017-11-19,15.0,15.0 km,6396.888888888889,01:46:37,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-19_21.1,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-23,2017-11-19,2017-11-19,21.1,21.1 km,9106.425000000001,02:31:46,28,22,6
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-21_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-25,2017-11-21,2017-11-21,5.0,5.0 km,1759.6612903225805,29:20,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-24_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-28,2017-11-24,2017-11-24,5.0,5.0 km,1658.339207048458,27:38,28,20,8
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-24_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-28,2017-11-24,2017-11-24,10.0,10.0 km,3041.781420765027,50:42,28,20,8
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-26_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-30,2017-11-26,2017-11-26,5.0,5.0 km,1891.2021276595744,31:31,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-26_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-10-30,2017-11-26,2017-11-26,10.0,10.0 km,3263.6113989637306,54:24,28,21,7
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-28_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-01,2017-11-28,2017-11-28,5.0,5.0 km,2961.0,49:21,28,20,8
099c2300-5d3f-4841-b843-977c94ac91ab_2017-11-28_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-01,2017-11-28,2017-11-28,10.0,10.0 km,4844.698113207547,01:20:45,28,20,8
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-01_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-04,2017-12-01,2017-12-01,5.0,5.0 km,1325.3316953316953,22:05,28,19,9
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-03_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-06,2017-12-03,2017-12-03,5.0,5.0 km,1500.977886977887,25:01,28,19,9
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-03_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-06,2017-12-03,2017-12-03,10.0,10.0 km,2799.394812680115,46:39,28,19,9
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-05_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-08,2017-12-05,2017-12-05,5.0,5.0 km,1878.2385542168674,31:18,28,18,10
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-05_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-08,2017-12-05,2017-12-05,10.0,10.0 km,3269.7427652733118,54:30,28,18,10
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-07_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-10,2017-12-07,2017-12-07,5.0,5.0 km,1522.5577464788732,25:23,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-07_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-10,2017-12-07,2017-12-07,10.0,10.0 km,3113.2241379310344,51:53,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-10_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-13,2017-12-10,2017-12-10,5.0,5.0 km,1439.1208530805688,23:59,28,16,12
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-10_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-13,2017-12-10,2017-12-10,10.0,10.0 km,2824.2957746478874,47:04,28,16,12
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-10_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-13,2017-12-10,2017-12-10,15.0,15.0 km,4168.529411764705,01:09:29,28,16,12
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-11_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-14,2017-12-11,2017-12-11,5.0,5.0 km,1704.1737891737891,28:24,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-11_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-14,2017-12-11,2017-12-11,10.0,10.0 km,3533.408284023669,58:53,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-12_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-15,2017-12-12,2017-12-12,5.0,5.0 km,1836.282894736842,30:36,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-12_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-15,2017-12-12,2017-12-12,10.0,10.0 km,3342.0499999999997,55:42,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-12_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-15,2017-12-12,2017-12-12,15.0,15.0 km,5469.44,01:31:09,28,17,11
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-14_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-17,2017-12-14,2017-12-14,5.0,5.0 km,1601.2005730659025,26:41,28,16,12
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-19_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-22,2017-12-19,2017-12-19,5.0,5.0 km,1922.5337423312883,32:03,28,14,14
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-19_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-22,2017-12-19,2017-12-19,10.0,10.0 km,3832.2,01:03:52,28,14,14
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-19_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-22,2017-12-19,2017-12-19,15.0,15.0 km,5700.785714285714,01:35:01,28,14,14
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-20_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-23,2017-12-20,2017-12-20,5.0,5.0 km,1599.3322580645163,26:39,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-20_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-23,2017-12-20,2017-12-20,10.0,10.0 km,3220.2119565217395,53:40,28,15,13
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-24_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-27,2017-12-24,2017-12-24,5.0,5.0 km,1704.0,28:24,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-24_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-27,2017-12-24,2017-12-24,10.0,10.0 km,3033.8060941828253,50:34,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-24_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-27,2017-12-24,2017-12-24,15.0,15.0 km,4454.116279069767,01:14:14,28,12,16
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-25_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-28,2017-12-25,2017-12-25,5.0,5.0 km,1379.0594315245478,22:59,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-26_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-29,2017-12-26,2017-12-26,5.0,5.0 km,1620.8688524590164,27:01,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-26_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-29,2017-12-26,2017-12-26,10.0,10.0 km,3582.1521197007482,59:42,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-26_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-29,2017-12-26,2017-12-26,15.0,15.0 km,4981.742857142857,01:23:02,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-27_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-30,2017-12-27,2017-12-27,5.0,5.0 km,1577.6599423631126,26:18,28,14,14
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-27_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-11-30,2017-12-27,2017-12-27,10.0,10.0 km,3002.66966966967,50:03,28,14,14
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-31_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-12-04,2017-12-31,2017-12-31,5.0,5.0 km,1542.233082706767,25:42,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-31_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-12-04,2017-12-31,2017-12-31,10.0,10.0 km,3017.90099009901,50:18,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2017-12-31_15.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-12-04,2017-12-31,2017-12-31,15.0,15.0 km,4487.35,01:14:47,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2018-01-02_5.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-12-06,2018-01-02,2018-01-02,5.0,5.0 km,1740.1771561771561,29:00,28,13,15
099c2300-5d3f-4841-b843-977c94ac91ab_2018-01-02_10.0,099c2300-5d3f-4841-b843-977c94ac91ab,2017-12-06,2018-01-02,2018-01-02,10.0,10.0 km,3086.436997319035,51:26,28,13,15
